path,label
dataset/train/sedan/sedan-front (1589).jpg,sedan
dataset/train/hatchback/hatchback-back (514).jpg,hatchback
dataset/train/hatchback/hatchback-back (3).jpg,hatchback
dataset/train/hatchback/hatchback-back (302).jpg,hatchback
dataset/train/hatchback/hatchback-front (162).jpg,hatchback
dataset/train/truck/truck-back (112).jpg,truck
dataset/train/van/van-front (253).jpg,van
dataset/train/sedan/sedan-front (451).jpg,sedan
dataset/train/crossover/crossover-front (341).jpg,crossover
dataset/train/crossover/crossover-front (244).jpg,crossover
dataset/train/hatchback/hatchback-front (208).jpg,hatchback
dataset/train/pickup-truck/pickup-back (192).jpg,pickup-truck
dataset/train/hatchback/hatchback-back (483).jpg,hatchback
dataset/train/crossover/crossover-back (128).jpg,crossover
dataset/train/sedan/sedan-front (495).jpg,sedan
dataset/train/bus/bus-front (2).jpg,bus
dataset/train/pickup-truck/pickup-front (189).jpg,pickup-truck
dataset/train/sedan/sedan-front (269).jpg,sedan
dataset/train/sedan/sedan-front (374).jpg,sedan
dataset/train/crossover/crossover-front (330).jpg,crossover
dataset/train/sedan/sedan-front (1562).jpg,sedan
dataset/train/truck/truck-back (13).jpg,truck
dataset/train/sedan/sedan-front (362).jpg,sedan
dataset/train/hatchback/hatchback-back (239).jpg,hatchback
dataset/train/crossover/crossover-front (150).jpg,crossover
dataset/train/hatchback/hatchback-back (459).jpg,hatchback
dataset/train/pickup-truck/pickup-front (118).jpg,pickup-truck
dataset/train/sedan/sedan-back (2502).jpg,sedan
dataset/train/sedan/sedan-back (746).jpg,sedan
dataset/train/truck/truck-front (107).jpg,truck
dataset/train/truck/truck-back (28).jpg,truck
dataset/train/sedan/sedan-front (1).jpg,sedan
dataset/train/truck/truck-front (192).jpg,truck
dataset/train/sedan/sedan-front (1131).jpg,sedan
dataset/train/van/van-front (271).jpg,van
dataset/train/sedan/sedan-back (2514).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_13-11-05-675.jpg,motorcycle
dataset/train/sedan/sedan-back (288).jpg,sedan
dataset/train/sedan/sedan-front (1861).jpg,sedan
dataset/train/sedan/sedan-front (337).jpg,sedan
dataset/train/sedan/sedan-front (1818).jpg,sedan
dataset/train/van/van-front (269).jpg,van
dataset/train/sedan/sedan-front (1565).jpg,sedan
dataset/train/sedan/sedan-back (915).jpg,sedan
dataset/train/sedan/sedan-back (2801).jpg,sedan
dataset/train/crossover/crossover-back (283).jpg,crossover
dataset/train/sedan/sedan-back (1551).jpg,sedan
dataset/train/hatchback/hatchback-back (10).jpg,hatchback
dataset/train/sedan/sedan-front (241).jpg,sedan
dataset/train/van/van-back (129).jpg,van
dataset/train/sedan/sedan-front (1024).jpg,sedan
dataset/train/van/van-front (160).jpg,van
dataset/train/van/van-back (203).jpg,van
dataset/train/hatchback/hatchback-back (501).jpg,hatchback
dataset/train/van/van-back (156).jpg,van
dataset/train/crossover/crossover-front (366).jpg,crossover
dataset/train/sedan/sedan-front (17).jpg,sedan
dataset/train/sedan/sedan-front (1303).jpg,sedan
dataset/train/pickup-truck/pickup-front (248).jpg,pickup-truck
dataset/train/sedan/sedan-front (1878).jpg,sedan
dataset/train/van/van-front (218).jpg,van
dataset/train/sedan/sedan-front (1011).jpg,sedan
dataset/train/sedan/sedan-back (1883).jpg,sedan
dataset/train/van/van-back (34).jpg,van
dataset/train/truck/truck-front (17).jpg,truck
dataset/train/sedan/sedan-front (1111).jpg,sedan
dataset/train/truck/truck-front (108).jpg,truck
dataset/train/crossover/crossover-back (163).jpg,crossover
dataset/train/sedan/sedan-back (1755).jpg,sedan
dataset/train/sedan/sedan-front (222).jpg,sedan
dataset/train/crossover/crossover-back (250).jpg,crossover
dataset/train/pickup-truck/pickup-front (217).jpg,pickup-truck
dataset/train/hatchback/hatchback-back (434).jpg,hatchback
dataset/train/van/van-front (141).jpg,van
dataset/train/sedan/sedan-front (1577).jpg,sedan
dataset/train/sedan/sedan-back (2381).jpg,sedan
dataset/train/hatchback/hatchback-front (236).jpg,hatchback
dataset/train/sedan/sedan-back (2165).jpg,sedan
dataset/train/sedan/sedan-front (313).jpg,sedan
dataset/train/sedan/sedan-back (1899).jpg,sedan
dataset/train/sedan/sedan-back (2005).jpg,sedan
dataset/train/pickup-truck/pickup-back (194).jpg,pickup-truck
dataset/train/sedan/sedan-front (1230).jpg,sedan
dataset/train/sedan/sedan-front (1698).jpg,sedan
dataset/train/pickup-truck/pickup-back (81).jpg,pickup-truck
dataset/train/sedan/sedan-front (1203).jpg,sedan
dataset/train/crossover/crossover-back (359).jpg,crossover
dataset/train/sedan/sedan-back (1538).jpg,sedan
dataset/train/truck/truck-back (86).jpg,truck
dataset/train/sedan/sedan-front (1686).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_16-10-09-980.jpg,motorcycle
dataset/train/crossover/crossover-front (248).jpg,crossover
dataset/train/hatchback/hatchback-back (504).jpg,hatchback
dataset/train/sedan/sedan-front (364).jpg,sedan
dataset/train/truck/truck-back (65).jpg,truck
dataset/train/hatchback/hatchback-back (95).jpg,hatchback
dataset/train/van/van-back (213).jpg,van
dataset/train/sedan/sedan-front (1684).jpg,sedan
dataset/train/sedan/sedan-front (1792).jpg,sedan
dataset/train/sedan/sedan-front (1170).jpg,sedan
dataset/train/bus/bus-front (14).jpg,bus
dataset/train/crossover/crossover-front (243).jpg,crossover
dataset/train/motorcycle/1_BICYCLE_09-58-37-930.jpg,motorcycle
dataset/train/motorcycle/1_BICYCLE_16-42-11-982.jpg,motorcycle
dataset/train/sedan/sedan-back (2028).jpg,sedan
dataset/train/sedan/sedan-back (1277).jpg,sedan
dataset/train/sedan/sedan-front (462).jpg,sedan
dataset/train/truck/truck-back (97).jpg,truck
dataset/train/sedan/sedan-back (1125).jpg,sedan
dataset/train/van/van-front (103).jpg,van
dataset/train/sedan/sedan-front (1106).jpg,sedan
dataset/train/sedan/sedan-front (1527).jpg,sedan
dataset/train/sedan/sedan-front (1290).jpg,sedan
dataset/train/sedan/sedan-back (1863).jpg,sedan
dataset/train/sedan/sedan-back (2104).jpg,sedan
dataset/train/sedan/sedan-front (1804).jpg,sedan
dataset/train/hatchback/hatchback-back (407).jpg,hatchback
dataset/train/sedan/sedan-front (266).jpg,sedan
dataset/train/truck/truck-front (135).jpg,truck
dataset/train/truck/truck-back (62).jpg,truck
dataset/train/sedan/sedan-back (2136).jpg,sedan
dataset/train/sedan/sedan-back (1908).jpg,sedan
dataset/train/hatchback/hatchback-back (511).jpg,hatchback
dataset/train/sedan/sedan-front (1647).jpg,sedan
dataset/train/hatchback/hatchback-front (305).jpg,hatchback
dataset/train/hatchback/hatchback-back (300).jpg,hatchback
dataset/train/sedan/sedan-back (516).jpg,sedan
dataset/train/hatchback/hatchback-front (232).jpg,hatchback
dataset/train/truck/truck-back (42).jpg,truck
dataset/train/bus/bus-front (62).jpg,bus
dataset/train/motorcycle/1_BICYCLE_16-40-19-668.jpg,motorcycle
dataset/train/pickup-truck/pickup-back (190).jpg,pickup-truck
dataset/train/sedan/sedan-front (1519).jpg,sedan
dataset/train/pickup-truck/pickup-back (95).jpg,pickup-truck
dataset/train/sedan/sedan-back (1838).jpg,sedan
dataset/train/crossover/crossover-back (179).jpg,crossover
dataset/train/sedan/sedan-front (354).jpg,sedan
dataset/train/pickup-truck/pickup-back (172).jpg,pickup-truck
dataset/train/pickup-truck/pickup-back (231).jpg,pickup-truck
dataset/train/motorcycle/1_BICYCLE_11-31-51-339.jpg,motorcycle
dataset/train/crossover/crossover-front (257).jpg,crossover
dataset/train/sedan/sedan-back (2873).jpg,sedan
dataset/train/sedan/sedan-back (2337).jpg,sedan
dataset/train/crossover/crossover-back (358).jpg,crossover
dataset/train/hatchback/hatchback-front (282).jpg,hatchback
dataset/train/hatchback/hatchback-back (527).jpg,hatchback
dataset/train/crossover/crossover-front (21).jpg,crossover
dataset/train/sedan/sedan-front (469).jpg,sedan
dataset/train/sedan/sedan-front (1178).jpg,sedan
dataset/train/crossover/crossover-back (1).jpg,crossover
dataset/train/hatchback/hatchback-back (122).jpg,hatchback
dataset/train/sedan/sedan-front (1622).jpg,sedan
dataset/train/sedan/sedan-front (3).jpg,sedan
dataset/train/pickup-truck/pickup-back (238).jpg,pickup-truck
dataset/train/crossover/crossover-back (336).jpg,crossover
dataset/train/sedan/sedan-back (863).jpg,sedan
dataset/train/crossover/crossover-front (101).jpg,crossover
dataset/train/sedan/sedan-front (1768).jpg,sedan
dataset/train/sedan/sedan-back (2456).jpg,sedan
dataset/train/pickup-truck/pickup-back (167).jpg,pickup-truck
dataset/train/sedan/sedan-back (2308).jpg,sedan
dataset/train/sedan/sedan-back (2469).jpg,sedan
dataset/train/van/van-front (237).jpg,van
dataset/train/pickup-truck/pickup-back (255).jpg,pickup-truck
dataset/train/crossover/crossover-front (112).jpg,crossover
dataset/train/pickup-truck/pickup-back (277).jpg,pickup-truck
dataset/train/sedan/sedan-front (1060).jpg,sedan
dataset/train/bus/bus-back (20).jpg,bus
dataset/train/truck/truck-front (152).jpg,truck
dataset/train/sedan/sedan-back (2250).jpg,sedan
dataset/train/sedan/sedan-front (1442).jpg,sedan
dataset/train/pickup-truck/pickup-front (133).jpg,pickup-truck
dataset/train/van/van-front (171).jpg,van
dataset/train/sedan/sedan-front (1855).jpg,sedan
dataset/train/sedan/sedan-front (1315).jpg,sedan
dataset/train/pickup-truck/pickup-front (186).jpg,pickup-truck
dataset/train/crossover/crossover-back (365).jpg,crossover
dataset/train/truck/truck-front (150).jpg,truck
dataset/train/sedan/sedan-front (139).jpg,sedan
dataset/train/crossover/crossover-back (251).jpg,crossover
dataset/train/truck/truck-back (38).jpg,truck
dataset/train/sedan/sedan-front (1705).jpg,sedan
dataset/train/pickup-truck/pickup-back (183).jpg,pickup-truck
dataset/train/crossover/crossover-back (162).jpg,crossover
dataset/train/sedan/sedan-front (1262).jpg,sedan
dataset/train/sedan/sedan-back (975).jpg,sedan
dataset/train/pickup-truck/pickup-back (120).jpg,pickup-truck
dataset/train/sedan/sedan-front (427).jpg,sedan
dataset/train/hatchback/hatchback-front (307).jpg,hatchback
dataset/train/bus/bus-back (16).jpg,bus
dataset/train/pickup-truck/pickup-front (242).jpg,pickup-truck
dataset/train/crossover/crossover-back (341).jpg,crossover
dataset/train/sedan/sedan-back (1947).jpg,sedan
dataset/train/sedan/sedan-front (253).jpg,sedan
dataset/train/sedan/sedan-front (1038).jpg,sedan
dataset/train/sedan/sedan-back (1037).jpg,sedan
dataset/train/truck/truck-back (78).jpg,truck
dataset/train/sedan/sedan-back (1516).jpg,sedan
dataset/train/pickup-truck/pickup-front (178).jpg,pickup-truck
dataset/train/van/van-front (164).jpg,van
dataset/train/sedan/sedan-back (1716).jpg,sedan
dataset/train/hatchback/hatchback-front (292).jpg,hatchback
dataset/train/sedan/sedan-back (2324).jpg,sedan
dataset/train/pickup-truck/pickup-front (166).jpg,pickup-truck
dataset/train/sedan/sedan-front (1682).jpg,sedan
dataset/train/sedan/sedan-back (2114).jpg,sedan
dataset/train/sedan/sedan-back (2301).jpg,sedan
dataset/train/sedan/sedan-back (2358).jpg,sedan
dataset/train/truck/truck-back (111).jpg,truck
dataset/train/pickup-truck/pickup-back (22).jpg,pickup-truck
dataset/train/pickup-truck/pickup-back (206).jpg,pickup-truck
dataset/train/van/van-back (111).jpg,van
dataset/train/crossover/crossover-front (147).jpg,crossover
dataset/train/hatchback/hatchback-front (225).jpg,hatchback
dataset/train/bus/bus-front (47).jpg,bus
dataset/train/sedan/sedan-front (385).jpg,sedan
dataset/train/hatchback/hatchback-back (498).jpg,hatchback
dataset/train/truck/truck-front (49).jpg,truck
dataset/train/sedan/sedan-front (325).jpg,sedan
dataset/train/crossover/crossover-back (213).jpg,crossover
dataset/train/crossover/crossover-front (380).jpg,crossover
dataset/train/sedan/sedan-front (255).jpg,sedan
dataset/train/sedan/sedan-back (2027).jpg,sedan
dataset/train/sedan/sedan-back (2359).jpg,sedan
dataset/train/crossover/crossover-back (63).jpg,crossover
dataset/train/van/van-front (161).jpg,van
dataset/train/sedan/sedan-front (1278).jpg,sedan
dataset/train/sedan/sedan-front (1515).jpg,sedan
dataset/train/sedan/sedan-back (2573).jpg,sedan
dataset/train/bus/bus-front (46).jpg,bus
dataset/train/truck/truck-front (74).jpg,truck
dataset/train/pickup-truck/pickup-back (242).jpg,pickup-truck
dataset/train/crossover/crossover-back (68).jpg,crossover
dataset/train/pickup-truck/pickup-back (83).jpg,pickup-truck
dataset/train/bus/bus-front (26).jpg,bus
dataset/train/sedan/sedan-back (2113).jpg,sedan
dataset/train/crossover/crossover-front (369).jpg,crossover
dataset/train/pickup-truck/pickup-back (37).jpg,pickup-truck
dataset/train/crossover/crossover-front (381).jpg,crossover
dataset/train/sedan/sedan-front (1093).jpg,sedan
dataset/train/sedan/sedan-back (2489).jpg,sedan
dataset/train/sedan/sedan-back (2397).jpg,sedan
dataset/train/crossover/crossover-back (339).jpg,crossover
dataset/train/sedan/sedan-front (267).jpg,sedan
dataset/train/van/van-front (139).jpg,van
dataset/train/crossover/crossover-front (187).jpg,crossover
dataset/train/sedan/sedan-front (1120).jpg,sedan
dataset/train/sedan/sedan-back (2874).jpg,sedan
dataset/train/pickup-truck/pickup-back (112).jpg,pickup-truck
dataset/train/bus/bus-front (59).jpg,bus
dataset/train/sedan/sedan-front (1195).jpg,sedan
dataset/train/sedan/sedan-front (1297).jpg,sedan
dataset/train/van/van-front (190).jpg,van
dataset/train/hatchback/hatchback-front (294).jpg,hatchback
dataset/train/crossover/crossover-front (273).jpg,crossover
dataset/train/sedan/sedan-front (1397).jpg,sedan
dataset/train/van/van-front (1).jpg,van
dataset/train/hatchback/hatchback-back (480).jpg,hatchback
dataset/train/sedan/sedan-front (230).jpg,sedan
dataset/train/sedan/sedan-back (2310).jpg,sedan
dataset/train/truck/truck-back (1).jpg,truck
dataset/train/hatchback/hatchback-back (552).jpg,hatchback
dataset/train/pickup-truck/pickup-back (50).jpg,pickup-truck
dataset/train/crossover/crossover-front (282).jpg,crossover
dataset/train/sedan/sedan-front (1729).jpg,sedan
dataset/train/hatchback/hatchback-back (534).jpg,hatchback
dataset/train/sedan/sedan-back (398).jpg,sedan
dataset/train/pickup-truck/pickup-back (272).jpg,pickup-truck
dataset/train/sedan/sedan-front (1567).jpg,sedan
dataset/train/sedan/sedan-front (1489).jpg,sedan
dataset/train/pickup-truck/pickup-back (18).jpg,pickup-truck
dataset/train/sedan/sedan-front (1129).jpg,sedan
dataset/train/sedan/sedan-back (1437).jpg,sedan
dataset/train/sedan/sedan-back (1864).jpg,sedan
dataset/train/truck/truck-front (125).jpg,truck
dataset/train/crossover/crossover-front (33).jpg,crossover
dataset/train/sedan/sedan-back (1228).jpg,sedan
dataset/train/hatchback/hatchback-back (398).jpg,hatchback
dataset/train/sedan/sedan-back (266).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_14-58-39-687.jpg,motorcycle
dataset/train/sedan/sedan-front (28).jpg,sedan
dataset/train/sedan/sedan-front (1155).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_12-00-20-094.jpg,motorcycle
dataset/train/sedan/sedan-front (425).jpg,sedan
dataset/train/sedan/sedan-front (1645).jpg,sedan
dataset/train/sedan/sedan-front (122).jpg,sedan
dataset/train/crossover/crossover-front (267).jpg,crossover
dataset/train/motorcycle/1_BICYCLE_11-51-27-253.jpg,motorcycle
dataset/train/truck/truck-back (25).jpg,truck
dataset/train/sedan/sedan-front (268).jpg,sedan
dataset/train/hatchback/hatchback-back (84).jpg,hatchback
dataset/train/pickup-truck/pickup-front (236).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (117).jpg,hatchback
dataset/train/van/van-back (146).jpg,van
dataset/train/hatchback/hatchback-front (209).jpg,hatchback
dataset/train/sedan/sedan-front (1249).jpg,sedan
dataset/train/crossover/crossover-back (282).jpg,crossover
dataset/train/van/van-front (252).jpg,van
dataset/train/van/van-front (105).jpg,van
dataset/train/sedan/sedan-front (1267).jpg,sedan
dataset/train/sedan/sedan-front (434).jpg,sedan
dataset/train/sedan/sedan-front (327).jpg,sedan
dataset/train/pickup-truck/pickup-back (94).jpg,pickup-truck
dataset/train/sedan/sedan-front (1837).jpg,sedan
dataset/train/sedan/sedan-front (1015).jpg,sedan
dataset/train/van/van-front (229).jpg,van
dataset/train/truck/truck-back (31).jpg,truck
dataset/train/crossover/crossover-back (76).jpg,crossover
dataset/train/sedan/sedan-back (2407).jpg,sedan
dataset/train/truck/truck-back (98).jpg,truck
dataset/train/van/van-front (275).jpg,van
dataset/train/crossover/crossover-front (199).jpg,crossover
dataset/train/sedan/sedan-back (1389).jpg,sedan
dataset/train/crossover/crossover-front (218).jpg,crossover
dataset/train/pickup-truck/pickup-back (207).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (139).jpg,hatchback
dataset/train/truck/truck-back (50).jpg,truck
dataset/train/sedan/sedan-back (2741).jpg,sedan
dataset/train/hatchback/hatchback-back (266).jpg,hatchback
dataset/train/pickup-truck/pickup-back (104).jpg,pickup-truck
dataset/train/sedan/sedan-front (1421).jpg,sedan
dataset/train/van/van-front (13).jpg,van
dataset/train/sedan/sedan-front (1312).jpg,sedan
dataset/train/sedan/sedan-front (378).jpg,sedan
dataset/train/hatchback/hatchback-back (264).jpg,hatchback
dataset/train/sedan/sedan-back (111).jpg,sedan
dataset/train/pickup-truck/pickup-back (200).jpg,pickup-truck
dataset/train/sedan/sedan-back (2111).jpg,sedan
dataset/train/van/van-back (118).jpg,van
dataset/train/sedan/sedan-back (2298).jpg,sedan
dataset/train/sedan/sedan-back (2069).jpg,sedan
dataset/train/hatchback/hatchback-back (503).jpg,hatchback
dataset/train/van/van-back (69).jpg,van
dataset/train/motorcycle/1_BICYCLE_08-02-14-699.jpg,motorcycle
dataset/train/crossover/crossover-back (347).jpg,crossover
dataset/train/hatchback/hatchback-back (13).jpg,hatchback
dataset/train/hatchback/hatchback-back (559).jpg,hatchback
dataset/train/hatchback/hatchback-back (519).jpg,hatchback
dataset/train/sedan/sedan-back (2934).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_16-36-20-373.jpg,motorcycle
dataset/train/sedan/sedan-front (486).jpg,sedan
dataset/train/sedan/sedan-front (1334).jpg,sedan
dataset/train/crossover/crossover-front (365).jpg,crossover
dataset/train/sedan/sedan-front (1095).jpg,sedan
dataset/train/sedan/sedan-front (1757).jpg,sedan
dataset/train/sedan/sedan-back (11).jpg,sedan
dataset/train/sedan/sedan-back (1673).jpg,sedan
dataset/train/sedan/sedan-back (923).jpg,sedan
dataset/train/sedan/sedan-front (1866).jpg,sedan
dataset/train/pickup-truck/pickup-back (273).jpg,pickup-truck
dataset/train/van/van-back (1).jpg,van
dataset/train/sedan/sedan-front (1709).jpg,sedan
dataset/train/sedan/sedan-front (1469).jpg,sedan
dataset/train/van/van-back (58).jpg,van
dataset/train/crossover/crossover-front (234).jpg,crossover
dataset/train/pickup-truck/pickup-front (127).jpg,pickup-truck
dataset/train/sedan/sedan-front (197).jpg,sedan
dataset/train/crossover/crossover-front (210).jpg,crossover
dataset/train/pickup-truck/pickup-front (125).jpg,pickup-truck
dataset/train/sedan/sedan-front (292).jpg,sedan
dataset/train/sedan/sedan-front (367).jpg,sedan
dataset/train/van/van-back (166).jpg,van
dataset/train/hatchback/hatchback-front (233).jpg,hatchback
dataset/train/crossover/crossover-front (207).jpg,crossover
dataset/train/van/van-front (242).jpg,van
dataset/train/sedan/sedan-front (1669).jpg,sedan
dataset/train/hatchback/hatchback-front (224).jpg,hatchback
dataset/train/sedan/sedan-back (2006).jpg,sedan
dataset/train/crossover/crossover-front (320).jpg,crossover
dataset/train/van/van-back (74).jpg,van
dataset/train/sedan/sedan-front (1035).jpg,sedan
dataset/train/sedan/sedan-front (1914).jpg,sedan
dataset/train/sedan/sedan-front (1551).jpg,sedan
dataset/train/sedan/sedan-front (1528).jpg,sedan
dataset/train/pickup-truck/pickup-front (123).jpg,pickup-truck
dataset/train/sedan/sedan-back (1764).jpg,sedan
dataset/train/van/van-back (7).jpg,van
dataset/train/pickup-truck/pickup-front (152).jpg,pickup-truck
dataset/train/motorcycle/1_BICYCLE_16-47-09-401.jpg,motorcycle
dataset/train/sedan/sedan-back (2313).jpg,sedan
dataset/train/sedan/sedan-front (1623).jpg,sedan
dataset/train/crossover/crossover-front (15).jpg,crossover
dataset/train/sedan/sedan-front (1651).jpg,sedan
dataset/train/pickup-truck/pickup-front (124).jpg,pickup-truck
dataset/train/sedan/sedan-back (1005).jpg,sedan
dataset/train/crossover/crossover-front (309).jpg,crossover
dataset/train/truck/truck-front (172).jpg,truck
dataset/train/sedan/sedan-front (1423).jpg,sedan
dataset/train/sedan/sedan-back (1205).jpg,sedan
dataset/train/sedan/sedan-back (2030).jpg,sedan
dataset/train/sedan/sedan-front (1398).jpg,sedan
dataset/train/hatchback/hatchback-back (121).jpg,hatchback
dataset/train/sedan/sedan-front (445).jpg,sedan
dataset/train/sedan/sedan-back (2051).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_16-10-46-405.jpg,motorcycle
dataset/train/pickup-truck/pickup-back (132).jpg,pickup-truck
dataset/train/sedan/sedan-back (2288).jpg,sedan
dataset/train/sedan/sedan-front (1717).jpg,sedan
dataset/train/sedan/sedan-front (1213).jpg,sedan
dataset/train/pickup-truck/pickup-front (141).jpg,pickup-truck
dataset/train/truck/truck-front (173).jpg,truck
dataset/train/motorcycle/1_BICYCLE_15-18-54-549.jpg,motorcycle
dataset/train/van/van-front (176).jpg,van
dataset/train/pickup-truck/pickup-front (136).jpg,pickup-truck
dataset/train/crossover/crossover-back (343).jpg,crossover
dataset/train/crossover/crossover-front (28).jpg,crossover
dataset/train/sedan/sedan-front (1122).jpg,sedan
dataset/train/sedan/sedan-front (1767).jpg,sedan
dataset/train/truck/truck-front (115).jpg,truck
dataset/train/sedan/sedan-front (505).jpg,sedan
dataset/train/van/van-front (26).jpg,van
dataset/train/van/van-front (173).jpg,van
dataset/train/motorcycle/1_BICYCLE_16-36-11-630.jpg,motorcycle
dataset/train/sedan/sedan-front (147).jpg,sedan
dataset/train/sedan/sedan-front (1363).jpg,sedan
dataset/train/hatchback/hatchback-front (189).jpg,hatchback
dataset/train/pickup-truck/pickup-back (116).jpg,pickup-truck
dataset/train/truck/truck-front (20).jpg,truck
dataset/train/truck/truck-back (99).jpg,truck
dataset/train/sedan/sedan-front (1435).jpg,sedan
dataset/train/van/van-front (138).jpg,van
dataset/train/sedan/sedan-front (1479).jpg,sedan
dataset/train/pickup-truck/pickup-front (176).jpg,pickup-truck
dataset/train/truck/truck-front (180).jpg,truck
dataset/train/sedan/sedan-front (265).jpg,sedan
dataset/train/sedan/sedan-back (2885).jpg,sedan
dataset/train/sedan/sedan-back (2957).jpg,sedan
dataset/train/sedan/sedan-front (186).jpg,sedan
dataset/train/pickup-truck/pickup-back (164).jpg,pickup-truck
dataset/train/pickup-truck/pickup-back (105).jpg,pickup-truck
dataset/train/crossover/crossover-front (159).jpg,crossover
dataset/train/motorcycle/1_BICYCLE_16-18-12-339.jpg,motorcycle
dataset/train/hatchback/hatchback-back (540).jpg,hatchback
dataset/train/pickup-truck/pickup-front (237).jpg,pickup-truck
dataset/train/sedan/sedan-front (1537).jpg,sedan
dataset/train/sedan/sedan-front (1927).jpg,sedan
dataset/train/truck/truck-front (194).jpg,truck
dataset/train/sedan/sedan-back (2309).jpg,sedan
dataset/train/van/van-back (59).jpg,van
dataset/train/pickup-truck/pickup-back (39).jpg,pickup-truck
dataset/train/crossover/crossover-front (283).jpg,crossover
dataset/train/sedan/sedan-front (397).jpg,sedan
dataset/train/sedan/sedan-front (1513).jpg,sedan
dataset/train/pickup-truck/pickup-front (154).jpg,pickup-truck
dataset/train/van/van-front (101).jpg,van
dataset/train/crossover/crossover-back (167).jpg,crossover
dataset/train/van/van-back (50).jpg,van
dataset/train/sedan/sedan-front (1814).jpg,sedan
dataset/train/sedan/sedan-front (1338).jpg,sedan
dataset/train/sedan/sedan-front (1695).jpg,sedan
dataset/train/van/van-front (167).jpg,van
dataset/train/hatchback/hatchback-front (272).jpg,hatchback
dataset/train/sedan/sedan-front (1432).jpg,sedan
dataset/train/sedan/sedan-front (1135).jpg,sedan
dataset/train/sedan/sedan-front (146).jpg,sedan
dataset/train/sedan/sedan-front (1132).jpg,sedan
dataset/train/crossover/crossover-front (174).jpg,crossover
dataset/train/sedan/sedan-front (1369).jpg,sedan
dataset/train/sedan/sedan-back (2718).jpg,sedan
dataset/train/sedan/sedan-back (2409).jpg,sedan
dataset/train/pickup-truck/pickup-back (11).jpg,pickup-truck
dataset/train/sedan/sedan-front (1323).jpg,sedan
dataset/train/sedan/sedan-front (1505).jpg,sedan
dataset/train/hatchback/hatchback-back (38).jpg,hatchback
dataset/train/sedan/sedan-front (231).jpg,sedan
dataset/train/sedan/sedan-back (1804).jpg,sedan
dataset/train/van/van-front (263).jpg,van
dataset/train/sedan/sedan-back (2219).jpg,sedan
dataset/train/sedan/sedan-front (121).jpg,sedan
dataset/train/bus/bus-front (57).jpg,bus
dataset/train/hatchback/hatchback-back (561).jpg,hatchback
dataset/train/sedan/sedan-front (1061).jpg,sedan
dataset/train/sedan/sedan-front (326).jpg,sedan
dataset/train/sedan/sedan-front (242).jpg,sedan
dataset/train/pickup-truck/pickup-front (122).jpg,pickup-truck
dataset/train/van/van-front (199).jpg,van
dataset/train/truck/truck-front (147).jpg,truck
dataset/train/sedan/sedan-front (387).jpg,sedan
dataset/train/sedan/sedan-front (1227).jpg,sedan
dataset/train/sedan/sedan-back (2645).jpg,sedan
dataset/train/sedan/sedan-front (1408).jpg,sedan
dataset/train/van/van-front (112).jpg,van
dataset/train/crossover/crossover-back (222).jpg,crossover
dataset/train/hatchback/hatchback-back (489).jpg,hatchback
dataset/train/sedan/sedan-front (403).jpg,sedan
dataset/train/crossover/crossover-back (326).jpg,crossover
dataset/train/truck/truck-front (142).jpg,truck
dataset/train/hatchback/hatchback-back (419).jpg,hatchback
dataset/train/sedan/sedan-front (1587).jpg,sedan
dataset/train/sedan/sedan-back (1960).jpg,sedan
dataset/train/van/van-front (177).jpg,van
dataset/train/sedan/sedan-front (391).jpg,sedan
dataset/train/crossover/crossover-back (361).jpg,crossover
dataset/train/pickup-truck/pickup-back (225).jpg,pickup-truck
dataset/train/sedan/sedan-front (1407).jpg,sedan
dataset/train/sedan/sedan-back (2065).jpg,sedan
dataset/train/sedan/sedan-front (1706).jpg,sedan
dataset/train/sedan/sedan-front (1001).jpg,sedan
dataset/train/crossover/crossover-front (19).jpg,crossover
dataset/train/hatchback/hatchback-back (509).jpg,hatchback
dataset/train/sedan/sedan-front (398).jpg,sedan
dataset/train/van/van-front (188).jpg,van
dataset/train/van/van-front (212).jpg,van
dataset/train/sedan/sedan-front (307).jpg,sedan
dataset/train/van/van-front (211).jpg,van
dataset/train/van/van-back (141).jpg,van
dataset/train/sedan/sedan-front (1108).jpg,sedan
dataset/train/sedan/sedan-front (1251).jpg,sedan
dataset/train/sedan/sedan-front (1189).jpg,sedan
dataset/train/sedan/sedan-front (1073).jpg,sedan
dataset/train/truck/truck-front (128).jpg,truck
dataset/train/hatchback/hatchback-front (164).jpg,hatchback
dataset/train/sedan/sedan-front (1357).jpg,sedan
dataset/train/crossover/crossover-back (126).jpg,crossover
dataset/train/truck/truck-front (130).jpg,truck
dataset/train/bus/bus-back (7).jpg,bus
dataset/train/hatchback/hatchback-front (100).jpg,hatchback
dataset/train/truck/truck-front (160).jpg,truck
dataset/train/van/van-front (195).jpg,van
dataset/train/truck/truck-front (165).jpg,truck
dataset/train/pickup-truck/pickup-front (170).jpg,pickup-truck
